%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1717062219396660258,95,1717062219396074771,zed_base_link,0.4858536720275879,0.0,0.0
1717062219638520373,96,1717062219638034343,zed_base_link,0.4831348955631256,0.0,0.0
1717062219857671364,97,1717062219856889009,zed_base_link,0.48527541756629944,0.0,0.0
1717062220161954442,98,1717062220161386728,zed_base_link,0.4842662811279297,0.0,0.0
1717062220393808359,99,1717062220393357038,zed_base_link,0.4846170246601105,0.0,0.0
1717062220599196794,100,1717062220598682880,zed_base_link,0.4852668046951294,0.0,0.0
1717062220861384265,101,1717062220860900878,zed_base_link,0.4908759593963623,0.0,0.0
1717062221131137412,102,1717062221130275249,zed_base_link,0.48813924193382263,0.0,0.0
1717062221371537719,103,1717062221371063470,zed_base_link,0.4866524338722229,0.0,0.0
1717062221591002228,104,1717062221590499639,zed_base_link,0.4844823181629181,0.0,0.0
1717062221829900038,105,1717062221829354047,zed_base_link,0.4849030673503876,0.0,0.0
1717062222057540681,106,1717062222056955814,zed_base_link,0.4851880669593811,0.0,0.0
1717062222312323123,107,1717062222311791181,zed_base_link,0.48620131611824036,0.0,0.0
1717062222566094833,108,1717062222565447568,zed_base_link,0.48814088106155396,0.0,0.0
1717062222811463551,109,1717062222810922384,zed_base_link,0.48235517740249634,0.0,0.0
1717062223039372974,110,1717062223038888692,zed_base_link,0.4925471842288971,0.0,0.0
1717062223259415332,111,1717062223258967876,zed_base_link,0.4878632724285126,0.0,0.0
1717062223506105515,112,1717062223505479097,zed_base_link,0.4880235493183136,0.0,0.0
1717062223781248723,113,1717062223780472517,zed_base_link,0.4936400055885315,0.0,0.0
1717062223982772253,114,1717062223981991052,zed_base_link,0.49252718687057495,0.0,0.0
1717062224239505276,115,1717062224238892078,zed_base_link,0.48317256569862366,0.0,0.0
1717062224477513255,116,1717062224476973772,zed_base_link,0.4846237599849701,0.0,0.0
1717062224709380036,117,1717062224708744764,zed_base_link,0.48656347393989563,0.0,0.0
1717062224940317752,118,1717062224939819097,zed_base_link,0.49301594495773315,0.0,0.0
1717062225177769674,119,1717062225177164316,zed_base_link,0.4832552969455719,0.0,0.0
1717062225411926187,120,1717062225410416126,zed_base_link,0.4817166328430176,0.0,0.0
1717062225648866599,121,1717062225648300170,zed_base_link,0.48435336351394653,0.0,0.0
1717062225880192524,122,1717062225879693508,zed_base_link,0.4928220212459564,0.0,0.0
1717062226125640381,123,1717062226124910354,zed_base_link,0.48790326714515686,0.0,0.0
1717062226372992641,124,1717062226372478485,zed_base_link,0.4859747588634491,0.0,0.0
1717062226618329293,125,1717062226617865324,zed_base_link,0.4839247465133667,0.0,0.0
1717062226883392666,126,1717062226879822015,zed_base_link,0.48355579376220703,0.0,0.0
1717062227160278350,127,1717062227159394741,zed_base_link,0.48715123534202576,0.0,0.0
1717062227407619442,128,1717062227407070159,zed_base_link,0.4881872832775116,0.0,0.0
1717062227689688810,129,1717062227689058303,zed_base_link,0.488711953163147,0.0,0.0
1717062227952150597,130,1717062227951672554,zed_base_link,0.4883984327316284,0.0,0.0
1717062228197727387,131,1717062228197095632,zed_base_link,0.4940738379955292,0.0,0.0
1717062228429873508,132,1717062228429408073,zed_base_link,0.4876119792461395,0.0,0.0
1717062228650715646,133,1717062228650205373,zed_base_link,0.4882186949253082,0.0,0.0
1717062228902195703,134,1717062228901252746,zed_base_link,0.48739346861839294,0.0,0.0
1717062229161119127,135,1717062229158517837,zed_base_link,0.48708149790763855,0.0,0.0
1717062229399702363,136,1717062229399157762,zed_base_link,0.4868265986442566,0.0,0.0
1717062229615293773,137,1717062229614800691,zed_base_link,0.4856396019458771,0.0,0.0
1717062229841922533,138,1717062229841273546,zed_base_link,0.4837089776992798,0.0,0.0
1717062230091990688,139,1717062230091553449,zed_base_link,0.4841625690460205,0.0,0.0
1717062230356359567,140,1717062230355787515,zed_base_link,0.4862903654575348,0.0,0.0
1717062230605626471,141,1717062230605095386,zed_base_link,0.48980432748794556,0.0,0.0
1717062230832250046,142,1717062230831668376,zed_base_link,0.4896063804626465,0.0,0.0
1717062231052679973,143,1717062231052187919,zed_base_link,0.48673632740974426,0.0,0.0
1717062231309013364,144,1717062231308506965,zed_base_link,0.4868246912956238,0.0,0.0
1717062231568461291,145,1717062231567912817,zed_base_link,0.48996999859809875,0.0,0.0
1717062231841708479,146,1717062231841225624,zed_base_link,0.48619508743286133,0.0,0.0
1717062232054300526,147,1717062232052694559,zed_base_link,0.48673200607299805,0.0,0.0
1717062232299382767,148,1717062232298755168,zed_base_link,0.4839928448200226,0.0,0.0
1717062232544767741,149,1717062232542555332,zed_base_link,0.4852551817893982,0.0,0.0
1717062232803033056,150,1717062232802321910,zed_base_link,0.4852357506752014,0.0,0.0
1717062233060478047,151,1717062233059896945,zed_base_link,0.48197633028030396,0.0,0.0
1717062233283178410,152,1717062233282655000,zed_base_link,0.4820156693458557,0.0,0.0
1717062233509945671,153,1717062233508960962,zed_base_link,0.48525646328926086,0.0,0.0
1717062233764765011,154,1717062233764155149,zed_base_link,0.48544028401374817,0.0,0.0
1717062233998061519,155,1717062233997450351,zed_base_link,0.4854806661605835,0.0,0.0
1717062234253264332,156,1717062234252799034,zed_base_link,0.4817383885383606,0.0,0.0
1717062234480531135,157,1717062234479879140,zed_base_link,0.4838128685951233,0.0,0.0
1717062234691409955,158,1717062234690463304,zed_base_link,0.48599773645401,0.0,0.0
1717062234946442488,159,1717062234945832729,zed_base_link,0.4890480637550354,0.0,0.0
1717062235205838285,160,1717062235205246448,zed_base_link,0.48782944679260254,0.0,0.0
1717062235446686676,161,1717062235446138620,zed_base_link,0.4866807460784912,0.0,0.0
1717062235662047036,162,1717062235661440610,zed_base_link,0.4855872392654419,0.0,0.0
1717062235903735624,163,1717062235903142213,zed_base_link,0.4854615032672882,0.0,0.0
1717062236114693904,164,1717062236114186525,zed_base_link,0.48458927869796753,0.0,0.0
1717062236342744517,165,1717062236342159986,zed_base_link,0.4846050441265106,0.0,0.0
1717062236570697654,166,1717062236569954872,zed_base_link,0.48561859130859375,0.0,0.0
1717062236819660609,167,1717062236819095849,zed_base_link,0.4848664402961731,0.0,0.0
1717062237087798774,168,1717062237087280035,zed_base_link,0.489745169878006,0.0,0.0
1717062237352526004,169,1717062237352051019,zed_base_link,0.4887543022632599,0.0,0.0
1717062237627568536,170,1717062237626940250,zed_base_link,0.4818229079246521,0.0,0.0
1717062237874492937,171,1717062237873957872,zed_base_link,0.4872180223464966,0.0,0.0
1717062238080298959,172,1717062238079753875,zed_base_link,0.48926883935928345,0.0,0.0
1717062238322389068,173,1717062238320697307,zed_base_link,0.4914785623550415,0.0,0.0
1717062238575902879,174,1717062238575499057,zed_base_link,0.4896705746650696,0.0,0.0
1717062238776432317,175,1717062238775570869,zed_base_link,0.4867713451385498,0.0,0.0
1717062239030251357,176,1717062239029494047,zed_base_link,0.4868750274181366,0.0,0.0
1717062239270341122,177,1717062239269862413,zed_base_link,0.48777422308921814,0.0,0.0
1717062239529234753,178,1717062239528667688,zed_base_link,0.4841383695602417,0.0,0.0
1717062239793252897,179,1717062239792825937,zed_base_link,0.48842093348503113,0.0,0.0
1717062240070315997,180,1717062240069886684,zed_base_link,0.4923156499862671,0.0,0.0
1717062240288564708,181,1717062240288039207,zed_base_link,0.48451143503189087,0.0,0.0
1717062240514498525,182,1717062240513959646,zed_base_link,0.4863314926624298,0.0,0.0
1717062240752552425,183,1717062240752067089,zed_base_link,0.4882453382015228,0.0,0.0
1717062241013373660,184,1717062241012886762,zed_base_link,0.4939916133880615,0.0,0.0
1717062241295364208,185,1717062241294815778,zed_base_link,0.4852393865585327,0.0,0.0
1717062241536136244,186,1717062241535628557,zed_base_link,0.48865050077438354,0.0,0.0
1717062241806867386,187,1717062241806192159,zed_base_link,0.4892605245113373,0.0,0.0
1717062242098870661,188,1717062242098327875,zed_base_link,0.4854845106601715,0.0,0.0
1717062242366893716,189,1717062242366289615,zed_base_link,0.4922136068344116,0.0,0.0
1717062242650704664,190,1717062242650222539,zed_base_link,0.48515021800994873,0.0,0.0
1717062242889862101,191,1717062242889368057,zed_base_link,0.4878881275653839,0.0,0.0
1717062243151408648,192,1717062243150800228,zed_base_link,0.4874211549758911,0.0,0.0
1717062243410767227,193,1717062243410150289,zed_base_link,0.49065420031547546,0.0,0.0
1717062243668577226,194,1717062243668058395,zed_base_link,0.4852636456489563,0.0,0.0
1717062243938144189,195,1717062243937618017,zed_base_link,0.4873392581939697,0.0,0.0
1717062244228220820,196,1717062244227658987,zed_base_link,0.48830264806747437,0.0,0.0
1717062244484152273,197,1717062244483432531,zed_base_link,0.4851206839084625,0.0,0.0
1717062244750519768,198,1717062244749771118,zed_base_link,0.4860617220401764,0.0,0.0
1717062245000324871,199,1717062244999823331,zed_base_link,0.483834445476532,0.0,0.0
1717062245315179325,200,1717062245314716577,zed_base_link,0.48203161358833313,0.0,0.0
1717062245573940534,201,1717062245573514699,zed_base_link,0.48350971937179565,0.0,0.0
1717062245810585541,202,1717062245810057878,zed_base_link,0.4848659336566925,0.0,0.0
1717062246063923696,203,1717062246063238143,zed_base_link,0.48419472575187683,0.0,0.0
1717062246344709455,204,1717062246344272851,zed_base_link,0.4876350462436676,0.0,0.0
1717062246614627217,205,1717062246614161968,zed_base_link,0.48747292160987854,0.0,0.0
1717062246872626441,206,1717062246872175693,zed_base_link,0.4850049912929535,0.0,0.0
1717062247117963925,207,1717062247117336750,zed_base_link,0.4830727279186249,0.0,0.0
1717062247356209193,208,1717062247355325937,zed_base_link,0.48811841011047363,0.0,0.0
1717062247614491181,209,1717062247614058256,zed_base_link,0.4875383973121643,0.0,0.0
1717062247848533066,210,1717062247847877740,zed_base_link,0.490966260433197,0.0,0.0
1717062248081577434,211,1717062248081099748,zed_base_link,0.48528674244880676,0.0,0.0
1717062248337336015,212,1717062248336864948,zed_base_link,0.4888773560523987,0.0,0.0
1717062248607094571,213,1717062248606590747,zed_base_link,0.48688557744026184,0.0,0.0
1717062248890463067,214,1717062248889909744,zed_base_link,0.48693418502807617,0.0,0.0
1717062249177851868,215,1717062249177303791,zed_base_link,0.4828539192676544,0.0,0.0
1717062249450239531,216,1717062249449676752,zed_base_link,0.4944614768028259,0.0,0.0
1717062249726269177,217,1717062249725721120,zed_base_link,0.48272210359573364,0.0,0.0
1717062250006718794,218,1717062250006127834,zed_base_link,0.4909803867340088,0.0,0.0
1717062250296768991,219,1717062250296118974,zed_base_link,0.48356035351753235,0.0,0.0
1717062250579773088,220,1717062250579277515,zed_base_link,0.4833303689956665,0.0,0.0
1717062250842486758,221,1717062250841910362,zed_base_link,0.48638680577278137,0.0,0.0
1717062251067820644,222,1717062251067406415,zed_base_link,0.48491212725639343,0.0,0.0
1717062251343049360,223,1717062251342428684,zed_base_link,0.48714151978492737,0.0,0.0
1717062251604852302,224,1717062251604307174,zed_base_link,0.48254212737083435,0.0,0.0
1717062251845605841,225,1717062251845079660,zed_base_link,0.48718926310539246,0.0,0.0
1717062252094467639,226,1717062252093950748,zed_base_link,0.49035993218421936,0.0,0.0
1717062252344096576,227,1717062252343603849,zed_base_link,0.48769357800483704,0.0,0.0
1717062252607374559,228,1717062252606911420,zed_base_link,0.48752230405807495,0.0,0.0
1717062252826374791,229,1717062252825880289,zed_base_link,0.4868960678577423,0.0,0.0
1717062253085811390,230,1717062253085273742,zed_base_link,0.48595207929611206,0.0,0.0
1717062253351355264,231,1717062253350653409,zed_base_link,0.48650211095809937,0.0,0.0
1717062253629640370,232,1717062253628837585,zed_base_link,0.4864971935749054,0.0,0.0
1717062253915071133,233,1717062253914554357,zed_base_link,0.48561862111091614,0.0,0.0
1717062254191773225,234,1717062254191189527,zed_base_link,0.48633772134780884,0.0,0.0
1717062254463384917,235,1717062254462858438,zed_base_link,0.4830992817878723,0.0,0.0
1717062254727852168,236,1717062254727284908,zed_base_link,0.4882758557796478,0.0,0.0
1717062254951677157,237,1717062254950312137,zed_base_link,0.4872146546840668,0.0,0.0
1717062255220781379,238,1717062255220197677,zed_base_link,0.485781192779541,0.0,0.0
1717062255487391348,239,1717062255486453771,zed_base_link,0.48717913031578064,0.0,0.0
1717062255705072707,240,1717062255704500198,zed_base_link,0.4907160997390747,0.0,0.0
1717062255979027862,241,1717062255978543043,zed_base_link,0.4903835356235504,0.0,0.0
1717062256222557363,242,1717062256221831798,zed_base_link,0.49049118161201477,0.0,0.0
1717062256446749727,243,1717062256446263313,zed_base_link,0.48815587162971497,0.0,0.0
1717062256725479428,244,1717062256724872350,zed_base_link,0.4880685806274414,0.0,0.0
1717062256960242048,245,1717062256959215879,zed_base_link,0.4854002892971039,0.0,0.0
1717062257235722231,246,1717062257235166549,zed_base_link,0.48569250106811523,0.0,0.0
1717062257529562835,247,1717062257528980731,zed_base_link,0.48680269718170166,0.0,0.0
1717062257764612731,248,1717062257764161109,zed_base_link,0.49229493737220764,0.0,0.0
1717062257994687049,249,1717062257994179725,zed_base_link,0.4870615303516388,0.0,0.0
1717062258246373580,250,1717062258245513439,zed_base_link,0.4862282872200012,0.0,0.0
1717062258481961804,251,1717062258481449127,zed_base_link,0.4855063557624817,0.0,0.0
1717062258750703963,252,1717062258750221252,zed_base_link,0.48518675565719604,0.0,0.0
1717062258973862970,253,1717062258973435163,zed_base_link,0.4846494197845459,0.0,0.0
1717062259225815016,254,1717062259225394010,zed_base_link,0.48420819640159607,0.0,0.0
1717062259504577294,255,1717062259503951072,zed_base_link,0.4874098300933838,0.0,0.0
1717062259761085764,256,1717062259760636568,zed_base_link,0.4853188395500183,0.0,0.0
1717062260030714266,257,1717062260030221939,zed_base_link,0.4863661825656891,0.0,0.0
1717062260294821789,258,1717062260294296503,zed_base_link,0.48597612977027893,0.0,0.0
1717062260517427012,259,1717062260516929864,zed_base_link,0.4839239716529846,0.0,0.0
1717062260770824593,260,1717062260770165681,zed_base_link,0.48703810572624207,0.0,0.0
1717062261022888965,261,1717062261022394657,zed_base_link,0.4840603768825531,0.0,0.0
1717062261271268950,262,1717062261270759582,zed_base_link,0.483823299407959,0.0,0.0
1717062261499886532,263,1717062261498810052,zed_base_link,0.4817025363445282,0.0,0.0
1717062261767517282,264,1717062261766902446,zed_base_link,0.4835919141769409,0.0,0.0
1717062262049597754,265,1717062262048228502,zed_base_link,0.4847814440727234,0.0,0.0
1717062262314753772,266,1717062262314329624,zed_base_link,0.48510774970054626,0.0,0.0
1717062262593196164,267,1717062262592684268,zed_base_link,0.4880179762840271,0.0,0.0
1717062262840824533,268,1717062262840281009,zed_base_link,0.4885267913341522,0.0,0.0
1717062263078293415,269,1717062263077808380,zed_base_link,0.4872525930404663,0.0,0.0
1717062263328044789,270,1717062263327558755,zed_base_link,0.4860336482524872,0.0,0.0
1717062263581607498,271,1717062263581061124,zed_base_link,0.48401081562042236,0.0,0.0
1717062263835400232,272,1717062263834896564,zed_base_link,0.48541364073753357,0.0,0.0
1717062264063099535,273,1717062264062179565,zed_base_link,0.48874813318252563,0.0,0.0
1717062264323608724,274,1717062264322903871,zed_base_link,0.48950186371803284,0.0,0.0
1717062264587869566,275,1717062264587426900,zed_base_link,0.4892105758190155,0.0,0.0
1717062264857841539,276,1717062264857222795,zed_base_link,0.4895407259464264,0.0,0.0
1717062265136878581,277,1717062265136377811,zed_base_link,0.4886828660964966,0.0,0.0
1717062265402676931,278,1717062265402133464,zed_base_link,0.48768261075019836,0.0,0.0
1717062265647723938,279,1717062265647175788,zed_base_link,0.48693716526031494,0.0,0.0
1717062265870177890,280,1717062265869636297,zed_base_link,0.48894697427749634,0.0,0.0
1717062266105532248,281,1717062266104641437,zed_base_link,0.4869571924209595,0.0,0.0
1717062266385113122,282,1717062266384604454,zed_base_link,0.48585155606269836,0.0,0.0
1717062266662307364,283,1717062266659409761,zed_base_link,0.4871229827404022,0.0,0.0
1717062266950173082,284,1717062266949643373,zed_base_link,0.48820528388023376,0.0,0.0
1717062267226686462,285,1717062267226054430,zed_base_link,0.4887639880180359,0.0,0.0
1717062267494183798,286,1717062267493662357,zed_base_link,0.48453089594841003,0.0,0.0
1717062267773795457,287,1717062267773161411,zed_base_link,0.4975096583366394,0.0,0.0
1717062268055956829,288,1717062268055452108,zed_base_link,0.48329785466194153,0.0,0.0
