%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1717062655465543580,575,1717062655464966773,zed_base_link,5.217223644256592,0.0,0.0
1717062655754695637,576,1717062655754260301,zed_base_link,5.191384792327881,0.0,0.0
1717062656032903120,577,1717062656032331943,zed_base_link,5.286724090576172,0.0,0.0
1717062656299444975,578,1717062656298895359,zed_base_link,5.270237445831299,0.0,0.0
1717062656690161074,579,1717062656689408779,zed_base_link,5.213727951049805,0.0,0.0
1717062656976479407,580,1717062656975650548,zed_base_link,5.184553623199463,0.0,0.0
1717062657285950588,581,1717062657285361051,zed_base_link,5.193075180053711,0.0,0.0
1717062657595372744,582,1717062657594753026,zed_base_link,5.249691009521484,0.0,0.0
1717062657900099655,583,1717062657899541854,zed_base_link,5.257680416107178,0.0,0.0
1717062658163617731,584,1717062658163150787,zed_base_link,5.233286380767822,0.0,0.0
1717062658432762035,585,1717062658432322740,zed_base_link,5.235535144805908,0.0,0.0
1717062658724732839,586,1717062658724164247,zed_base_link,5.200161933898926,0.0,0.0
1717062659014898251,587,1717062659014388322,zed_base_link,5.226833820343018,0.0,0.0
1717062659255200979,588,1717062659253310918,zed_base_link,5.236977577209473,0.0,0.0
1717062659538588496,589,1717062659538038015,zed_base_link,5.204704761505127,0.0,0.0
1717062659796000481,590,1717062659795295953,zed_base_link,5.196963787078857,0.0,0.0
1717062660076462591,591,1717062660075906991,zed_base_link,5.176961421966553,0.0,0.0
1717062660374819785,592,1717062660374222755,zed_base_link,5.2136454582214355,0.0,0.0
1717062660831435363,593,1717062660830819368,zed_base_link,5.180018901824951,0.0,0.0
1717062661144053402,594,1717062661143390178,zed_base_link,5.15314245223999,0.0,0.0
1717062661471597563,595,1717062661470940589,zed_base_link,5.136224746704102,0.0,0.0
1717062661732955704,596,1717062661732514142,zed_base_link,5.199406147003174,0.0,0.0
1717062662022713035,597,1717062662022271633,zed_base_link,5.206070899963379,0.0,0.0
1717062662298501501,598,1717062662298048973,zed_base_link,5.172058582305908,0.0,0.0
1717062662592214365,599,1717062662591709852,zed_base_link,5.168272495269775,0.0,0.0
1717062662866822171,600,1717062662866298675,zed_base_link,5.191928863525391,0.0,0.0
1717062663113218956,601,1717062663112474679,zed_base_link,5.2358551025390625,0.0,0.0
1717062663413269056,602,1717062663411202669,zed_base_link,5.126185417175293,0.0,0.0
1717062663719375931,603,1717062663718842983,zed_base_link,5.172180652618408,0.0,0.0
1717062663996261341,604,1717062663995392799,zed_base_link,5.204183578491211,0.0,0.0
1717062664336154072,605,1717062664335550785,zed_base_link,5.200769901275635,0.0,0.0
1717062664642181488,606,1717062664641582489,zed_base_link,5.186453342437744,0.0,0.0
1717062664937634459,607,1717062664937093019,zed_base_link,5.204380512237549,0.0,0.0
1717062665261274643,608,1717062665260844945,zed_base_link,5.19563102722168,0.0,0.0
1717062665507250610,609,1717062665506725788,zed_base_link,5.177051067352295,0.0,0.0
1717062665807396137,610,1717062665806861877,zed_base_link,5.16261100769043,0.0,0.0
1717062666087729697,611,1717062666086478948,zed_base_link,5.208337306976318,0.0,0.0
1717062666358062374,612,1717062666357471466,zed_base_link,5.211391925811768,0.0,0.0
1717062666691039540,613,1717062666690492868,zed_base_link,5.174053192138672,0.0,0.0
1717062666984690128,614,1717062666984188556,zed_base_link,5.097470760345459,0.0,0.0
1717062667238158838,615,1717062667237625122,zed_base_link,5.098581790924072,0.0,0.0
1717062667520134261,616,1717062667517430305,zed_base_link,5.126667022705078,0.0,0.0
1717062667828142244,617,1717062667827553749,zed_base_link,5.147317886352539,0.0,0.0
1717062668079726263,618,1717062668079203844,zed_base_link,5.1531500816345215,0.0,0.0
1717062668340780551,619,1717062668340232610,zed_base_link,5.150991916656494,0.0,0.0
1717062668617585989,620,1717062668616806030,zed_base_link,5.203119277954102,0.0,0.0
1717062668939674041,621,1717062668938972234,zed_base_link,5.201203346252441,0.0,0.0
1717062669257259816,622,1717062669256706476,zed_base_link,5.186783790588379,0.0,0.0
1717062669502729137,623,1717062669501838684,zed_base_link,5.189777374267578,0.0,0.0
1717062669764288567,624,1717062669763724803,zed_base_link,5.188470363616943,0.0,0.0
1717062670071025134,625,1717062670070518970,zed_base_link,5.208695888519287,0.0,0.0
1717062670315966432,626,1717062670315250873,zed_base_link,5.206068992614746,0.0,0.0
1717062670606527990,627,1717062670605450868,zed_base_link,5.1448163986206055,0.0,0.0
1717062670889313497,628,1717062670888779878,zed_base_link,5.152066707611084,0.0,0.0
1717062671103208930,629,1717062671102710485,zed_base_link,5.180106163024902,0.0,0.0
1717062671381170130,630,1717062671380455732,zed_base_link,5.148550987243652,0.0,0.0
1717062671658303615,631,1717062671657846450,zed_base_link,5.179953575134277,0.0,0.0
1717062671929338146,632,1717062671928816795,zed_base_link,5.200655460357666,0.0,0.0
1717062672194589193,633,1717062672194032669,zed_base_link,5.165174961090088,0.0,0.0
1717062672486402421,634,1717062672483218193,zed_base_link,5.183948993682861,0.0,0.0
1717062672749743209,635,1717062672749086380,zed_base_link,5.174813270568848,0.0,0.0
1717062673036745572,636,1717062673036086559,zed_base_link,5.193004131317139,0.0,0.0
1717062673347800439,637,1717062673347215652,zed_base_link,5.196855068206787,0.0,0.0
1717062673603900367,638,1717062673603302717,zed_base_link,5.201659202575684,0.0,0.0
1717062673903719064,639,1717062673902908325,zed_base_link,5.111978530883789,0.0,0.0
1717062674196380521,640,1717062674195863008,zed_base_link,5.153731822967529,0.0,0.0
1717062674424765130,641,1717062674424255132,zed_base_link,5.1721625328063965,0.0,0.0
1717062674725982288,642,1717062674725526094,zed_base_link,5.1670756340026855,0.0,0.0
1717062674995375755,643,1717062674994885444,zed_base_link,5.153582572937012,0.0,0.0
1717062675238539056,644,1717062675238026857,zed_base_link,5.145079612731934,0.0,0.0
1717062675558676142,645,1717062675558168649,zed_base_link,5.129554271697998,0.0,0.0
1717062675804924249,646,1717062675804278373,zed_base_link,5.153519630432129,0.0,0.0
1717062676056177502,647,1717062676055566310,zed_base_link,5.1205620765686035,0.0,0.0
1717062676360332292,648,1717062676359883785,zed_base_link,5.115638256072998,0.0,0.0
1717062676651174566,649,1717062676650551319,zed_base_link,5.140207290649414,0.0,0.0
1717062676912217878,650,1717062676906563997,zed_base_link,5.182619571685791,0.0,0.0
1717062677164515560,651,1717062677163779258,zed_base_link,5.2078375816345215,0.0,0.0
1717062677447209511,652,1717062677446600914,zed_base_link,5.220717430114746,0.0,0.0
1717062677723388299,653,1717062677722815036,zed_base_link,5.095046043395996,0.0,0.0
1717062677987317624,654,1717062677986583948,zed_base_link,5.132907390594482,0.0,0.0
1717062678278116952,655,1717062678277614355,zed_base_link,5.177633762359619,0.0,0.0
1717062678500250184,656,1717062678499564170,zed_base_link,5.123383045196533,0.0,0.0
1717062678794035210,657,1717062678793277502,zed_base_link,5.159328937530518,0.0,0.0
1717062679111013727,658,1717062679110534906,zed_base_link,5.18403434753418,0.0,0.0
1717062679339600712,659,1717062679339072465,zed_base_link,5.17439079284668,0.0,0.0
1717062679646332831,660,1717062679645649433,zed_base_link,5.128203392028809,0.0,0.0
1717062679930218802,661,1717062679929582357,zed_base_link,5.110046863555908,0.0,0.0
1717062680248984277,662,1717062680248391628,zed_base_link,5.080157279968262,0.0,0.0
1717062680570444621,663,1717062680569880723,zed_base_link,5.132830619812012,0.0,0.0
1717062680880216616,664,1717062680879728317,zed_base_link,5.154456615447998,0.0,0.0
1717062681172302432,665,1717062681171782970,zed_base_link,5.131715297698975,0.0,0.0
1717062681456134897,666,1717062681455675601,zed_base_link,5.154393672943115,0.0,0.0
1717062681765051239,667,1717062681764571189,zed_base_link,5.175877571105957,0.0,0.0
1717062682080766533,668,1717062682080203533,zed_base_link,5.182721138000488,0.0,0.0
1717062682356768576,669,1717062682356282949,zed_base_link,5.155161380767822,0.0,0.0
1717062682632782652,670,1717062682632280588,zed_base_link,5.144073963165283,0.0,0.0
1717062682927639149,671,1717062682927210092,zed_base_link,5.150096416473389,0.0,0.0
1717062683203122066,672,1717062683202670812,zed_base_link,5.174516677856445,0.0,0.0
1717062683501513245,673,1717062683500943660,zed_base_link,5.238626480102539,0.0,0.0
1717062683789900532,674,1717062683789415121,zed_base_link,5.193824768066406,0.0,0.0
1717062683998392978,675,1717062683997869491,zed_base_link,5.22379732131958,0.0,0.0
1717062684299974088,676,1717062684299494743,zed_base_link,5.186457633972168,0.0,0.0
1717062684615598370,677,1717062684615039825,zed_base_link,5.202184677124023,0.0,0.0
1717062684941455578,678,1717062684940921068,zed_base_link,5.233538627624512,0.0,0.0
1717062685281608032,679,1717062685280548810,zed_base_link,5.238145351409912,0.0,0.0
1717062685604092421,680,1717062685603508949,zed_base_link,5.176429748535156,0.0,0.0
1717062685919751393,681,1717062685919080257,zed_base_link,5.195154666900635,0.0,0.0
1717062686217284967,682,1717062686216702461,zed_base_link,5.189230442047119,0.0,0.0
1717062686493886780,683,1717062686493452310,zed_base_link,5.20969295501709,0.0,0.0
1717062686797667762,684,1717062686797094821,zed_base_link,5.234963417053223,0.0,0.0
1717062687097668067,685,1717062687097152233,zed_base_link,5.229360103607178,0.0,0.0
1717062687383032503,686,1717062687382462739,zed_base_link,5.197906494140625,0.0,0.0
1717062687713275310,687,1717062687711027860,zed_base_link,5.216128349304199,0.0,0.0
1717062688029826192,688,1717062688029268980,zed_base_link,5.200665473937988,0.0,0.0
