__time,/cmd_vel/angular/x,/cmd_vel/angular/y,/cmd_vel/angular/z,/cmd_vel/linear/x,/cmd_vel/linear/y,/cmd_vel/linear/z
1718348247.922241,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348248.127680,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348248.325548,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348248.521434,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348248.721464,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348248.956472,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348249.127515,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348249.318932,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348249.527323,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348249.723873,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348249.931650,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348250.122088,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348250.325053,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348250.522350,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348250.721741,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348250.930268,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348251.153611,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348251.335171,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348251.554281,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348251.755005,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348251.932772,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348252.127372,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348252.321969,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348252.553680,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348252.740798,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348252.925573,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348253.119608,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348253.321122,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348253.525440,0.000000000,0.000000000,0.600000024,0.500000000,0.000000000,0.000000000
1718348253.720151,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348253.923172,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348254.121337,0.000000000,0.000000000,1.200000048,0.566666663,0.000000000,0.000000000
1718348254.347147,0.000000000,0.000000000,1.200000048,0.533333361,0.000000000,0.000000000
1718348254.557301,0.000000000,0.000000000,1.200000048,0.500000000,0.000000000,0.000000000
1718348254.725494,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348254.925699,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348255.126238,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348255.329124,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348255.524527,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348255.722351,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348255.922832,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348256.124489,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348256.322751,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348256.521506,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348256.722266,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348256.921402,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348257.126645,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348257.329669,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348257.529676,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348257.725926,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348257.926664,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348258.127315,0.000000000,0.000000000,0.600000024,0.500000000,0.000000000,0.000000000
1718348258.334837,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348258.556727,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348258.734370,0.000000000,0.000000000,0.600000024,0.533333361,0.000000000,0.000000000
1718348258.924101,0.000000000,0.000000000,0.600000024,0.533333361,0.000000000,0.000000000
1718348259.127532,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348259.326730,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348259.522291,0.000000000,0.000000000,0.600000024,0.566666663,0.000000000,0.000000000
1718348259.723312,0.000000000,0.000000000,0.600000024,0.533333361,0.000000000,0.000000000
1718348259.923563,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348260.125231,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348260.355781,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348260.526999,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348260.727338,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348260.928893,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348261.149483,0.000000000,0.000000000,1.200000048,0.500000000,0.000000000,0.000000000
1718348261.326750,0.000000000,0.000000000,1.200000048,0.500000000,0.000000000,0.000000000
1718348261.531331,0.000000000,0.000000000,1.200000048,0.566666663,0.000000000,0.000000000
1718348261.724294,0.000000000,0.000000000,1.200000048,0.566666663,0.000000000,0.000000000
1718348261.925980,0.000000000,0.000000000,1.200000048,0.566666663,0.000000000,0.000000000
1718348262.130278,0.000000000,0.000000000,1.200000048,0.533333361,0.000000000,0.000000000
1718348262.324404,0.000000000,0.000000000,1.200000048,0.533333361,0.000000000,0.000000000
1718348262.522830,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348262.743029,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348262.924167,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348263.122835,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348263.325559,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348263.520957,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348263.722505,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348263.922442,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348264.122984,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348264.326470,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348264.522639,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348264.719546,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348264.952635,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348265.125850,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348265.326581,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348265.524882,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348265.722078,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348265.920983,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348266.125873,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348266.320139,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348266.522862,0.000000000,0.000000000,1.200000048,0.600000024,0.000000000,0.000000000
1718348266.725538,0.000000000,0.000000000,1.200000048,0.566666663,0.000000000,0.000000000
1718348266.920465,0.000000000,0.000000000,1.200000048,0.500000000,0.000000000,0.000000000
1718348267.122086,0.000000000,0.000000000,1.200000048,0.533333361,0.000000000,0.000000000
1718348267.324387,0.000000000,0.000000000,-0.600000024,0.500000000,0.000000000,0.000000000
1718348267.524293,0.000000000,0.000000000,-0.600000024,0.500000000,0.000000000,0.000000000
1718348267.721538,0.000000000,0.000000000,-1.200000048,0.500000000,0.000000000,0.000000000
1718348267.921874,0.000000000,0.000000000,-1.200000048,0.500000000,0.000000000,0.000000000
1718348268.126113,0.000000000,0.000000000,-1.200000048,0.500000000,0.000000000,0.000000000
1718348268.325709,0.000000000,0.000000000,-0.600000024,0.500000000,0.000000000,0.000000000
1718348268.523435,0.000000000,0.000000000,-0.600000024,0.500000000,0.000000000,0.000000000
1718348268.725308,0.000000000,0.000000000,-1.200000048,0.500000000,0.000000000,0.000000000
1718348268.926243,0.000000000,0.000000000,-1.200000048,0.500000000,0.000000000,0.000000000
1718348269.125755,0.000000000,0.000000000,-1.200000048,0.500000000,0.000000000,0.000000000
1718348269.323395,0.000000000,0.000000000,-1.200000048,0.500000000,0.000000000,0.000000000
1718348269.547437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348269.724803,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348269.928811,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348270.124842,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348270.331122,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348270.530203,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348270.723032,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348270.925615,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348271.125942,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348271.327444,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348271.526895,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348271.721406,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348271.922006,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348272.137244,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348272.325325,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348272.523470,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348272.725743,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348272.952230,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348273.128158,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348273.357262,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348273.529811,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348273.728167,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348273.927426,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348274.125744,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348274.329562,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348274.529972,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348274.721684,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348274.922835,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348275.118781,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348275.322444,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348275.525782,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348275.721291,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348275.922849,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348276.126042,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348276.322804,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348276.525683,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348276.725618,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348276.928755,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348277.123691,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348277.325962,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348277.521982,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348277.721843,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348277.920434,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348278.118686,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348278.321447,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348278.522559,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348278.720467,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348278.920508,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348279.123775,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348279.324903,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348279.524124,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348279.728567,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348279.924491,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
