__time,/cmd_vel/angular/x,/cmd_vel/angular/y,/cmd_vel/angular/z,/cmd_vel/linear/x,/cmd_vel/linear/y,/cmd_vel/linear/z
1718348066.307403,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348066.507080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348066.907786,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348067.107853,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348067.507590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348067.707421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348067.909309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348068.107064,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348068.310478,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348068.507144,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348068.708105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348069.218478,0.000000000,0.000000000,0.000000000,0.600000024,0.000000000,0.000000000
1718348069.308909,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348069.507279,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348069.707022,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348070.507285,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348070.707255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348071.212116,0.000000000,0.000000000,0.000000000,0.600000024,0.000000000,0.000000000
1718348071.306887,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348071.707430,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348072.107218,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348072.315480,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348072.908193,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348073.307707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348073.509027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348073.707316,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348073.907078,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348074.307333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348074.507603,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348074.707522,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348075.315613,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348075.507245,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348076.043170,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348076.106912,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348076.307932,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348076.707057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348076.910810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348077.106939,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348077.306887,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348077.707580,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348077.914036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348078.107069,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348078.307061,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348078.707091,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348078.912365,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348079.306976,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348079.607950,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348079.707395,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348080.307309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348080.638272,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348080.814831,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348080.907535,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348081.111929,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348081.307305,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348081.507351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348081.914346,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348082.507054,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348082.707760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348083.108714,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348083.306891,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348083.822124,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348084.015727,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348084.107286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348084.810503,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348084.906916,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348085.106973,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348085.306976,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348086.007766,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348086.107079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348086.308804,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348086.509712,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348086.707633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348087.307472,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348087.508636,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348087.707284,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348087.907274,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348088.107138,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348088.415884,0.000000000,0.000000000,0.600000024,0.600000024,0.000000000,0.000000000
1718348088.515465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348088.706914,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348088.907282,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348089.107053,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348089.307949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348089.907087,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1718348090.306980,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
